review;stars
Ha sido un regalo para mi hijo. Ya le he comprado este modelo porque ya ha tenido otro igual y le gustaba mucho. Lo usa con la Nintendo switch y dice que es muy cómodo y se escucha muy bien. En general, muy buena compra;4
No se ven de muy buena calidad, pero por ahora funcionan bien.;4
Buen sonido,el control de volumen funciona perfectamente y la relación calidad/precio me parece justo.No me acaba de convencer la clavija dividida con la conexión usb,el Jack...con que tuviera el Jack ya estaría bien,todo lo demás,sobra;4
Todo ok. Calidad precio perfecto;4
Funcionan bien, con varias conexiones, buen sonido y fáciles de manejar. Lo peor que se escuchan por fuera un poco. El sonido sale para fuera.;4
De momento todo bien;4
Funciona para Nintendo switch. El USB de la luz es una chorrada pero bien.;4
Por el momento funcionan bien, contenta con la compra. Vendedor muy amable;4
Buenos auriculares para el precio que vale.;4
El sonido que emiten es bueno, su ruleta en  al cable te permite controlar el volumen fácilmente y son bastante cómodos;4
Lo esperado;4
Buena relación calidad/precio;4
Correcto;4
Audífonos con audios excelente con luces que aumentan la calidad del producto, único detalle es el micrófono que fallaba un poco al momento de hablar, pero del resto excelente.;4
Buenos cascos a corto precioPor ponerle una pega, me gustaría algo más de insonorización pero demasiado para el precio que tiene!;4
Cumple con las expectativas;4
Todo correcto. Muy bien.;4
en líneas generales funciona bastante bien son cómodos de usar y relativamente fuertes. Un buen producto.;4
Sin duda alguna la mejor opción que he encontrado, calidad-precio excelente, sonido claro y con buen volumen, el microfono incorporado va perfecto, sin duda alguna los recomiendo;5
📝 DESCRIPCIÓNAuriculares gaming alámbricos, con sonido 3D, comodidad ultraligera y micrófono con cancelación de ruido.En amazon tienes unos de gran calidad a buen precio en oferta: https://amzn.to/3ZjMtIH🧾 ESPECIFICACIONES- Conectividad: Cable con conector Jack 3,5 mm y alimentación USB para LED.- Diámetro del controlador: 50 mm (neodimio magnético).- Peso: 0,5 libras (aproximadamente 230 g).- Compatibilidad: PS4, PS5, Xbox One, PC, Laptop, Switch, Mac, Teléfono móvil.- Materiales: Almohadillas de espuma viscoelástica con proteína, marco de aluminio resistente.📦 CONTENIDO1 - Auriculares Tatybo XW1.1 - Cable trenzado resistente.1 - Almohadillas de proteína con memoria.1 - Manual de usuario.💶 PRECIO- 21 de Noviembre de 2024: 15,99€.🟢 PROS• Graves 3D envolventes para una experiencia de juego inmersiva.• Micrófono de alta sensibilidad con cancelación de ruido.• Diseño ultraligero y diadema ajustable, ideal para largas sesiones.• Construcción duradera con marco de aluminio y cable trenzado.• Compatible con múltiples plataformas de juego y dispositivos.🔴 CONTRAS• El USB sólo alimenta las luces LED, no tiene función de audio.8️⃣ VALORACIÓNCogí estos auriculares para el niño, ya que eran los que le gustaban por su colorido. Cuando los tienes en mano, destacan por su comodidad y calidad de sonido.Tienen unos controladores de 50 mm ofrecen un sonido estéreo bueno, permitiéndote identificar direcciones en juegos con facilidad. Según me comenta el niño, en el juego Fortnite, es fácil localizar pasos o disparos gracias a los graves envolventes, lo que mejora su experiencia general.El micrófono viene con cancelación de ruido, perfecto para que sus amigos puedan escuchar claramente al niño sin recoger tanto los ruidos externos.Tienen un diseño ultraligero, con una espuma viscoelástica que se siente cómoda incluso tras horas de juego continuo.La calidad de construcción es plasticosa, como la mayoría en estos precios. Tiene un cable trenzado que parece resistente.Las luces led, sólo funcionan cuando conectas el cable usb, por lo que no son válidas para los mandos de la consola o la switch. Además, sólo tiene una función estética, lo que no te permite sincronizar las luces con la música.✅ CONCLUSIÓNAuriculares económicos con calidad de sonido y diseño buenos. Perfectos para gamers que buscan durabilidad y comodidad sin gastar mucho.👍 RECOMENDABLE.✳️ Espero que mi comentario ✍️ te haya podido servir de ayuda 😃;5
Me han encantado estos auriculares. Justamente lo que iba buscando. Gran calidad de sonido a un precio fantástico. Se ajustan bien y no molestan. Totalmente recomendables.;5
"Llevo casi tres meses de uso intensivo y se mantiene como el primer día. El sonido es muy bueno; con control de volumen y desconexión de micro integrados en el cable. Auriculares con almohadillas circumaurales muy cómodas en tacto de piel sintética. Diadema muy flexible y ajustable, permitiendo el uso durante horas sin molestias. Micrófono retráctil. La caja también contiene cable de extensión jack 3.5 mm para micro y audio, además de otro para el USB. La iluminación (roja según mi caso) se alimenta del USB exclusivamente, por lo que es muy llamativo y elegante para retransmisiones en streaming. Recomendable 100%.";5
Producto de buenísima calidad.El sonido es perfecto!! Tanto para teletrabajo como para ocio,el micrófono es muy cómodo y limpio,fácil de ajustar.Y sus luces incorporadas son una pasada. Le doy 5 estrellas!!;5
Me parecen muy buenos cascos, están a buen precio y la calidad de sonido es buena. Tienen un diseño bastante chulo.;5
Si buscas un buen regalo para hacer a tus sobrinos que se están adentrando en el mundo del Gaming, son tus auriculares perfectos. Sencillos, pero cómodos y efectivos.Además, por precio es de lo mejor que puedes encontrarte en el mercado.Sonido suficientemente bueno para escuchar los pasos de los rivales para que no te pillen desprevenidos.Muy recomendables.;5
Ha sido un regalo de cumpleaños para mi hijo de 16 años están perfectos se oye muy bien mi hijo esta encantado a llegado muy bien empaquetadoGracias al vendedor;5
Ya es el segundo que compro. El otro era en color azul.  Mi hijo lo usa muchísimo,  tanto para jugar como para conectarse con sus compañeros de clase para hacer los deberes, y dice quw se escucha muy bien y sin interferencias.  Recomendable 100%;5
Buena calidad se escuchan súper bien mi hijo está muy contento;5
Fue un regalo para mi hijo, está encantadisimo, era para la play pero los usa para todo, jajajajaDice que tiene muy buen sonido y que son los que mejor ha tenido, así que muy contenta ... y precio muy bien también!!;5
Sorprendido por la calidad del sonido .Calidad precio estupendos,he tenido auriculares más caros de otras marcas y nada que envidiar !;5
Muy buen producto.Relación calidad/precio excelenteCuando se estropeen los que tiene mi otro hijo, no tengo dudas de que repetiré con este modelo;5
"Compré estos cascos para mi hijo y le encantan. De precio están genial y cumplen perfectamente con la función que tienen que tener. El día que se le estropeen compraremos los mismos seguro ;)";5
Mi hijo encantado con el producto lo usa para videojuegos y para el ordenador, es muy mono, tiene luces, el microfono funciona bien y aparta del sonido una pasada, estas como en otro mundo, satisfecha con la compra;5
Muy prácticos, diseño muy chulo y funcionan a la perfección;5
Buena calidad de sonido.;5
Tienen una relación calidad/precio increíble. Sin duda ha sido un acierto la compra. Los uso para jugar a la Play Station y no me arrepiento para nada.Un 10;5
Son unos cascos muy buenos. Mi hijo está encantado y el precio es estupendo.Resumen calidad precio insuperable .Los recomiendo.;5
Son de los pocos que se escucha todo los sonidos de fondo, igual para juegos tipo call of duty;5
Se lo he comprado a mi hijo que lo usa para la playStation y Nintendo Switch.Funcionan muy bien, de buena calidad y con un micrófono mas que correcto.Muy buena calidad/precio;5
Producto que ofrece un sonido bastante bueno y acorde a las características descritas y precio. Los llevo usando 3 meses y no he tenido ningún problema.;5
Me gusta porque son muy bonitos y para mi hijo que en gamer muy utiles;5
Son muy cómodos y te aíslan bien del ruido exterior;5
Excelente producto, muy buena calidad;5
Esta muy bien.No se puede decir mas. Lo que se ve te dice todo;5
Era un regalo para un amiguito y le h encantado, se escucha superbien y el diseño y colorido precioso!;5
Relación calidad precio estupendami hijo estáuy contento con el sonido;5
Me ha gustado su color y que combina perfectamente con mi silla gamer.;5
Estoy escribiendo a mas de un año de haberlas compradas y realmente fueron una compra exelente.;5
Eran para regalo para reyes y quedó encantado.  Eran pares la PlayStation 5;5
Buen precio y buen producto;5
Son los terceros que compro y, por la opinión de quienes los usan, van muy bien. Y a buen precio. Recomiendo.;5
Tal como lo ponen. Es muy bonito y de muy buena calidad.;5
Son geniales, se escuchan muy bien, es justo lo que describe, además muy comodos;5
Un producto espectacular calidad precio, tanto como el sonido como calidad un 5 estrellas.;5
Se oye bien, las luces funcionan bien con el USB y además, sin muy chulos y el acabado parece bastante bueno. Estupendo!;5
Buenos cascos relación calidad-precio;5
Estos cascos eran para mí hijo, se escucha bien y puede hablar con los amigos mientras juega;5
A mí hijo le a encantado súper cómodo ,se escucha super bien,volvería a comprar sin duda;5
Se los he regalado a mi hijo y está encantado con los auriculares, buena relación calidad precio;5
Para el precio que tienen, la calidad es buena.Buen tamaño, y cómodos.;5
el sonido es muy bueno y son muy bonitos, trae todos los adaptadores necesarios;5
Son espectaculares una compra espectacular;5
Los recomiendo mucho. A mi hijo le encantaron.;5
Han funcionado perfectamente, son muy cómodos y se escucha excelente;5
Cumplen lo prometido, buena calidad del sonido;5
Están bien para el precio que tiene, buen sonido.Recomendable;5
Cascos compatibles con Nintendo switch, se escuchan muy bien, esponjas de orejas suaves y se adaptan bien;5
Buena calidad. Funcionan perfectamente.;5
Estupendos para jugar con la PS5.;5
El producto se adapta a mí necesidad;5
Buena relación calidad-precio.;5
Excelente producto, buena calidad precio;5
Cumple su función, se lo compré a mi chico para jugar en linea en la ps4 y está encantado con el.;5
